instant,year,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Cluster
5360,7359,3,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,1,29,30,1
5361,7360,3,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,4,115,119,1
5362,7361,3,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,18,328,346,1
5363,7362,3,8,8,0,2,1,1,0.7,0.6515,0.58,0.4478,24,417,441,0
5364,7363,3,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836,27,171,198,0
5365,7364,3,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,28,83,111,0
5366,7365,3,8,11,0,2,1,1,0.74,0.6667,0.51,0.2239,40,110,150,0
5367,7366,3,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,42,120,162,0
5368,7367,3,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,45,147,192,0
5369,7368,3,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,65,117,182,0
5370,7369,3,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,36,123,159,0
5371,7370,3,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,55,248,303,0
5372,7371,3,8,17,0,2,1,1,0.76,0.6818,0.45,0.3284,75,525,600,0
5373,7372,3,8,18,0,2,1,1,0.76,0.6818,0.45,0.2239,54,516,570,0
5374,7373,3,8,19,0,2,1,1,0.74,0.6667,0.48,0.194,56,320,376,0
5375,7374,3,8,20,0,2,1,1,0.74,0.6667,0.51,0.0,48,232,280,0
5376,7375,3,8,21,0,2,1,1,0.72,0.6667,0.54,0.0,38,177,215,0
5377,7376,3,8,22,0,2,1,1,0.7,0.6515,0.61,0.0,31,121,152,0
5378,7377,3,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,20,57,77,0
5379,7378,3,8,0,0,3,1,1,0.66,0.6212,0.69,0.0896,8,16,24,0
5380,7379,3,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,2,12,14,1
5381,7380,3,8,2,0,3,1,1,0.66,0.6212,0.69,0.0,0,6,6,0
5382,7381,3,8,3,0,3,1,1,0.64,0.5909,0.78,0.0,1,4,5,1
5383,7382,3,8,4,0,3,1,1,0.64,0.6061,0.73,0.0,0,5,5,1
5384,7383,3,8,5,0,3,1,1,0.64,0.6061,0.73,0.0,0,28,28,1
5385,7384,3,8,6,0,3,1,1,0.62,0.5909,0.78,0.0,4,101,105,1
5386,7385,3,8,7,0,3,1,1,0.66,0.6212,0.65,0.0896,12,296,308,0
5387,7386,3,8,8,0,3,1,1,0.7,0.6515,0.54,0.1642,35,452,487,0
5388,7387,3,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,31,178,209,0
5389,7388,3,8,10,0,3,1,1,0.76,0.6818,0.43,0.0896,27,91,118,0
5390,7389,3,8,11,0,3,1,1,0.78,0.697,0.43,0.1045,20,108,128,0
5391,7390,3,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,26,163,189,0
5392,7391,3,8,13,0,3,1,1,0.8,0.7121,0.41,0.194,38,138,176,0
5393,7392,3,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,54,138,192,0
5394,7393,3,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,42,117,159,0
5395,7394,3,8,16,0,3,1,1,0.82,0.7424,0.43,0.2239,62,238,300,0
5396,7395,3,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,46,506,552,0
5397,7396,3,8,18,0,3,1,1,0.76,0.697,0.55,0.2537,86,470,556,0
5398,7397,3,8,19,0,3,1,1,0.76,0.697,0.55,0.2239,50,297,347,0
5399,7398,3,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,37,243,280,0
5400,7399,3,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,38,192,230,0
5401,7400,3,8,22,0,3,1,1,0.7,0.6515,0.65,0.194,29,142,171,0
5402,7401,3,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,20,85,105,0
5403,7402,3,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,18,38,56,0
5404,7403,3,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642,13,11,24,0
5405,7404,3,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,2,4,6,0
5406,7405,3,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,0,6,6,0
5407,7406,3,8,4,0,4,1,1,0.64,0.6061,0.73,0.2239,0,9,9,1
5408,7407,3,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,0,27,27,1
5409,7408,3,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,6,97,103,1
5410,7409,3,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,19,289,308,1
5411,7410,3,8,8,0,4,1,1,0.66,0.6212,0.74,0.2836,27,393,420,1
5412,7411,3,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537,42,186,228,0
5413,7412,3,8,10,0,4,1,1,0.74,0.697,0.66,0.2537,37,92,129,0
5414,7413,3,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537,44,97,141,0
5415,7414,3,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836,34,139,173,0
5416,7415,3,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,33,154,187,0
5417,7416,3,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,67,115,182,0
5418,7417,3,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582,56,118,174,0
5419,7418,3,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,49,196,245,0
5420,7419,3,8,17,0,4,1,3,0.8,0.7273,0.46,0.2985,44,365,409,0
5421,7420,3,8,18,0,4,1,3,0.76,0.697,0.55,0.2537,48,226,274,0
5422,7421,3,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,26,115,141,1
5423,7422,3,8,20,0,4,1,1,0.66,0.6061,0.83,0.1045,24,141,165,1
5424,7423,3,8,21,0,4,1,2,0.68,0.6364,0.79,0.0,12,137,149,1
5425,7424,3,8,22,0,4,1,2,0.7,0.6667,0.74,0.1045,18,117,135,1
5426,7425,3,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343,20,94,114,1
5427,7426,3,8,0,0,5,1,3,0.68,0.6364,0.69,0.194,9,53,62,0
5428,7427,3,8,1,0,5,1,3,0.64,0.5758,0.89,0.0,1,19,20,1
5429,7428,3,8,2,0,5,1,3,0.64,0.5758,0.83,0.0,0,8,8,1
5430,7429,3,8,3,0,5,1,1,0.64,0.5909,0.78,0.0,2,1,3,1
5431,7430,3,8,4,0,5,1,1,0.64,0.5758,0.83,0.0,1,7,8,1
5432,7431,3,8,5,0,5,1,1,0.64,0.5758,0.83,0.0,1,16,17,1
5433,7432,3,8,6,0,5,1,1,0.64,0.5758,0.83,0.0,2,91,93,1
5434,7433,3,8,7,0,5,1,2,0.66,0.6061,0.83,0.0896,12,251,263,1
5435,7434,3,8,8,0,5,1,2,0.66,0.6061,0.83,0.0,30,368,398,1
5436,7435,3,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,31,187,218,0
5437,7436,3,8,10,0,5,1,1,0.72,0.6818,0.62,0.0896,57,108,165,0
5438,7437,3,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,45,120,165,0
5439,7438,3,8,12,0,5,1,2,0.74,0.6818,0.62,0.0896,54,168,222,0
5440,7439,3,8,13,0,5,1,2,0.76,0.7121,0.62,0.194,63,169,232,0
5441,7440,3,8,14,0,5,1,1,0.78,0.7273,0.55,0.194,78,142,220,0
5442,7441,3,8,15,0,5,1,1,0.8,0.7424,0.49,0.1045,66,156,222,0
5443,7442,3,8,16,0,5,1,1,0.8,0.7424,0.49,0.0,66,261,327,0
5444,7443,3,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,85,442,527,0
5445,7444,3,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,88,337,425,0
5446,7445,3,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,33,132,165,1
5447,7446,3,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,12,46,58,1
5448,7447,3,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,107,1
5449,7448,3,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,25,97,122,1
5450,7449,3,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,106,1
5451,7450,3,8,0,0,6,0,1,0.6,0.5455,0.88,0.0,21,107,128,1
5452,7451,3,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,12,35,47,1
5453,7452,3,8,2,0,6,0,1,0.62,0.5909,0.78,0.0,10,59,69,1
5454,7453,3,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,9,42,51,1
5455,7454,3,8,4,0,6,0,2,0.6,0.5455,0.88,0.0,1,6,7,1
5456,7455,3,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,0,8,8,1
5457,7456,3,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,6,18,24,1
5458,7457,3,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,8,36,44,1
5459,7458,3,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,27,106,133,0
5460,7459,3,8,9,0,6,0,1,0.7,0.6515,0.65,0.0,51,139,190,0
5461,7460,3,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,114,192,306,0
5462,7461,3,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,115,223,338,0
5463,7462,3,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,156,253,409,0
5464,7463,3,8,13,0,6,0,1,0.76,0.697,0.55,0.1343,158,220,378,0
5465,7464,3,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,147,228,375,0
5466,7465,3,8,15,0,6,0,1,0.8,0.7273,0.43,0.194,175,215,390,0
5467,7466,3,8,16,0,6,0,1,0.8,0.7273,0.46,0.194,151,222,373,0
5468,7467,3,8,17,0,6,0,1,0.8,0.7424,0.49,0.194,180,203,383,0
5469,7468,3,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,169,225,394,0
5470,7469,3,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,109,182,291,0
5471,7470,3,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,78,170,248,0
5472,7471,3,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,225,0
5473,7472,3,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,77,146,223,1
5474,7473,3,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,59,98,157,1
5475,7474,3,8,0,0,0,0,1,0.7,0.6667,0.74,0.194,6,68,74,1
5476,7475,3,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,86,1
5477,7476,3,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,13,51,64,1
5478,7477,3,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,25,26,51,1
5479,7478,3,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,6,1
5480,7479,3,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,8,1
5481,7480,3,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,14,1
5482,7481,3,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,31,1
5483,7482,3,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,30,62,92,1
5484,7483,3,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,80,151,231,1
5485,7484,3,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,97,177,274,0
5486,7485,3,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,132,181,313,0
5487,7486,3,8,12,0,0,0,1,0.82,0.803,0.59,0.2836,135,239,374,0
5488,7487,3,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216,310,0
5489,7488,3,8,14,0,0,0,3,0.7,0.6667,0.79,0.3881,78,157,235,1
5490,7489,3,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,68,1
5491,7490,3,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161,258,1
5492,7491,3,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,91,179,270,1
5493,7492,3,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,311,1
5494,7493,3,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,282,0
5495,7494,3,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,181,1
5496,7495,3,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,138,1
5497,7496,3,8,22,0,0,0,2,0.7,0.6667,0.79,0.194,37,97,134,1
5498,7497,3,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,68,1
5499,7498,3,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,40,1
5500,7499,3,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21,1
5501,7500,3,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,2,6,8,0
5502,7501,3,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,0,5,5,0
5503,7502,3,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,2,10,12,0
5504,7503,3,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,24,0
5505,7504,3,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112,0
5506,7505,3,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,281,0
5507,7506,3,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,351,0
5508,7507,3,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,187,0
5509,7508,3,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121,0
5510,7509,3,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131,0
5511,7510,3,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,207,0
5512,7511,3,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205,0
5513,7512,3,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,225,0
5514,7513,3,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199,0
5515,7514,3,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320,0
5516,7515,3,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,82,509,591,0
5517,7516,3,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609,0
5518,7517,3,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416,0
5519,7518,3,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,21,247,268,0
5520,7519,3,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,28,180,208,0
5521,7520,3,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153,0
5522,7521,3,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64,0
5523,7522,3,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,13,22,35,0
5524,7523,3,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,6,13,19,0
5525,7524,3,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,2,4,6,0
5526,7525,3,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6,0
5527,7526,3,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5,0
5528,7527,3,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,1,35,36,0
5529,7528,3,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,3,111,114,0
5530,7529,3,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,11,333,344,0
5531,7530,3,8,8,0,2,1,2,0.62,0.6212,0.5,0.0,43,461,504,0
5532,7531,3,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,225,0
5533,7532,3,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,148,0
5534,7533,3,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186,0
5535,7534,3,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237,0
5536,7535,3,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234,0
5537,7536,3,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651,0
5538,7537,3,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601,0
5539,7538,3,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444,0
5540,7539,3,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472,0
5541,7540,3,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,98,421,519,0
5542,7541,3,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367,0
5543,7542,3,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260,0
5544,7543,3,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,211,0
5545,7544,3,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191,0
5546,7545,3,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80,0
5547,7546,3,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38,0
5548,7547,3,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24,0
5549,7548,3,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6,1
5550,7549,3,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1,1
5551,7550,3,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7,1
5552,7551,3,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27,1
5553,7552,3,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,108,1
5554,7553,3,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308,0
5555,7554,3,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468,1
5556,7555,3,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213,1
5557,7556,3,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146,0
5558,7557,3,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185,0
5559,7558,3,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235,0
5560,7559,3,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,0
5561,7560,3,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204,0
5562,7561,3,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204,0
5563,7562,3,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,271,0
5564,7563,3,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,83,484,567,0
5565,7564,3,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621,0
5566,7565,3,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440,0
5567,7566,3,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334,0
5568,7567,3,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236,0
5569,7568,3,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181,0
5570,7569,3,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70,0
5571,7570,3,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52,1
5572,7571,3,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15,0
5573,7572,3,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5,0
5574,7573,3,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4,1
5575,7574,3,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7,1
5576,7575,3,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26,1
5577,7576,3,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102,1
5578,7577,3,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313,1
5579,7578,3,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484,1
5580,7579,3,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162,0
5581,7580,3,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,142,0
5582,7581,3,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,151,1
5583,7582,3,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,41,1
5584,7583,3,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37,1
5585,7584,3,8,14,0,4,1,2,0.72,0.697,0.74,0.0,27,86,113,1
5586,7585,3,8,15,0,4,1,2,0.74,0.697,0.7,0.0,28,104,132,0
5587,7586,3,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,121,1
5588,7587,3,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,28,284,312,1
5589,7588,3,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408,1
5590,7589,3,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272,1
5591,7590,3,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225,1
5592,7591,3,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187,1
5593,7592,3,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,147,1
5594,7593,3,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84,1
5595,7594,3,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51,1
5596,7595,3,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,23,1
5597,7596,3,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20,1
5598,7597,3,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11,1
5599,7598,3,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,8,1
5600,7599,3,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,26,1
5601,7600,3,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,105,1
5602,7601,3,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,266,1
5603,7602,3,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404,1
5604,7603,3,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,230,1
5605,7604,3,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,34,89,123,0
5606,7605,3,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,214,0
5607,7606,3,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243,0
5608,7607,3,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237,0
5609,7608,3,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,219,0
5610,7609,3,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,53,196,249,0
5611,7610,3,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343,0
5612,7611,3,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489,0
5613,7612,3,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410,0
5614,7613,3,8,19,0,5,1,1,0.72,0.697,0.79,0.1045,55,235,290,1
5615,7614,3,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183,222,1
5616,7615,3,8,21,0,5,1,1,0.72,0.697,0.79,0.1642,38,152,190,1
5617,7616,3,8,22,0,5,1,1,0.72,0.697,0.79,0.1045,26,126,152,1
5618,7617,3,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,22,114,136,1
5619,7618,3,8,0,0,6,0,1,0.7,0.6667,0.84,0.1045,33,112,145,1
5620,7619,3,8,1,0,6,0,1,0.7,0.6667,0.84,0.1642,13,51,64,1
5621,7620,3,8,2,0,6,0,1,0.7,0.6667,0.84,0.194,18,59,77,1
5622,7621,3,8,3,0,6,0,2,0.7,0.6667,0.84,0.2239,8,22,30,1
5623,7622,3,8,4,0,6,0,2,0.7,0.6667,0.84,0.2239,1,3,4,1
5624,7623,3,8,5,0,6,0,2,0.7,0.6667,0.84,0.2985,1,11,12,1
5625,7624,3,8,6,0,6,0,2,0.7,0.6667,0.84,0.2985,3,15,18,1
5626,7625,3,8,7,0,6,0,2,0.7,0.6667,0.84,0.3582,2,26,28,1
5627,7626,3,8,8,0,6,0,2,0.7,0.6667,0.84,0.2537,14,62,76,1
5628,7627,3,8,9,0,6,0,2,0.7,0.6667,0.84,0.4179,28,128,156,1
5629,7628,3,8,10,0,6,0,2,0.7,0.6667,0.79,0.4627,51,154,205,1
5630,7629,3,8,11,0,6,0,3,0.66,0.5909,0.89,0.4179,15,73,88,1
5631,7630,3,8,12,0,6,0,3,0.66,0.6061,0.83,0.4925,11,65,76,1
5632,7631,3,8,13,0,6,0,3,0.66,0.6061,0.83,0.3881,10,33,43,1
5633,7632,3,8,14,0,6,0,3,0.64,0.5758,0.89,0.5522,4,19,23,1
5634,7633,3,8,15,0,6,0,3,0.64,0.5758,0.89,0.5522,2,28,30,1
5635,7634,3,8,16,0,6,0,3,0.64,0.5758,0.89,0.5224,10,14,24,1
5636,7635,3,8,17,0,6,0,3,0.64,0.5758,0.89,0.8358,2,14,16,1
5637,7636,3,8,7,0,0,0,3,0.62,0.5758,0.83,0.3582,0,1,1,1
5638,7637,3,8,8,0,0,0,3,0.62,0.5758,0.83,0.4179,2,6,8,1
5639,7638,3,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,7,46,53,1
5640,7639,3,8,10,0,0,0,1,0.7,0.6515,0.61,0.6119,27,115,142,0
5641,7640,3,8,11,0,0,0,1,0.7,0.6515,0.58,0.3881,59,178,237,0
5642,7641,3,8,12,0,0,0,1,0.74,0.6667,0.51,0.3881,88,218,306,0
5643,7642,3,8,13,0,0,0,1,0.76,0.6818,0.45,0.3582,129,302,431,0
5644,7643,3,8,14,0,0,0,1,0.78,0.697,0.43,0.4179,157,290,447,0
5645,7644,3,8,15,0,0,0,1,0.78,0.697,0.43,0.3582,155,314,469,0
5646,7645,3,8,16,0,0,0,1,0.8,0.7121,0.36,0.3881,196,295,491,0
5647,7646,3,8,17,0,0,0,1,0.76,0.6818,0.4,0.2985,145,253,398,0
5648,7647,3,8,18,0,0,0,1,0.74,0.6667,0.42,0.2239,145,257,402,0
5649,7648,3,8,19,0,0,0,1,0.72,0.6667,0.48,0.1045,140,247,387,0
5650,7649,3,8,20,0,0,0,1,0.72,0.6515,0.45,0.1045,64,150,214,0
5651,7650,3,8,21,0,0,0,1,0.66,0.6212,0.61,0.1343,60,126,186,0
5652,7651,3,8,22,0,0,0,1,0.64,0.6061,0.69,0.1045,25,73,98,1
5653,7652,3,8,23,0,0,0,1,0.62,0.5909,0.73,0.1045,16,48,64,1
5654,7653,3,8,0,0,1,1,1,0.62,0.5909,0.73,0.1045,13,21,34,1
5655,7654,3,8,1,0,1,1,1,0.6,0.5909,0.69,0.1045,5,15,20,1
5656,7655,3,8,2,0,1,1,1,0.6,0.5909,0.69,0.194,8,5,13,1
5657,7656,3,8,3,0,1,1,1,0.6,0.5909,0.69,0.1045,1,5,6,1
5658,7657,3,8,4,0,1,1,1,0.56,0.5303,0.68,0.1343,0,3,3,1
5659,7658,3,8,5,0,1,1,1,0.56,0.5303,0.73,0.1343,0,17,17,1
5660,7659,3,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,3,99,102,1
5661,7660,3,8,7,0,1,1,1,0.6,0.6061,0.6,0.2239,11,273,284,0
5662,7661,3,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,20,384,404,0
5663,7662,3,8,9,0,1,1,1,0.62,0.6212,0.53,0.2537,22,166,188,0
5664,7663,3,8,10,0,1,1,1,0.66,0.6212,0.47,0.2239,42,73,115,0
